sample_id,split,label,gene_set_type,annotated_gene_count,jaccard_gene_count,jaccard_mode,all_pair_count,evaluated_pair_count,complete_gene_set_sha256,jaccard_subset_sha256
AC_PWY-5269,train,1,NA,5,5,exact,10,10,dbdaafbd2a0d56c041dda8075e4ec9fd8dc92959230f0e33bd44ff9493666229,dbdaafbd2a0d56c041dda8075e4ec9fd8dc92959230f0e33bd44ff9493666229
AC_PWY-5272,train,1,NA,22,22,exact,231,231,d92aa2bb58ae3fe71383ccd2fc112cb5f328c902d18ba77c9feba09b08f53ea2,d92aa2bb58ae3fe71383ccd2fc112cb5f328c902d18ba77c9feba09b08f53ea2
AC_PWY-5320,train,1,NA,18,18,exact,153,153,7a9007a2e1d3dd5af825dbf8d132d9c143e34b6ee1f77e0d9e14697df2e643f6,7a9007a2e1d3dd5af825dbf8d132d9c143e34b6ee1f77e0d9e14697df2e643f6
AC_PWY-5321,train,1,NA,38,30,hash_sampled,703,435,b2ac5bb677cdd7be86b7c205c1f7a9dd79b16e435fa59a447c733cd04c90c74e,005bf2f7e209ab4c3d66afd87b4b42d74b24c6cb4ad2193f3f5bb4cd9438e884
AC_PWY-5337,train,1,NA,13,13,exact,78,78,48f62b32431ff207891660cd5a0bfa0cdd304e8100aa2fbb71978afc216ac58e,48f62b32431ff207891660cd5a0bfa0cdd304e8100aa2fbb71978afc216ac58e
AC_PWY-5350,train,1,NA,6,6,exact,15,15,a85abab36f51a433c734e0007348f33a284172d1face431c042f1bff77fb6721,a85abab36f51a433c734e0007348f33a284172d1face431c042f1bff77fb6721
AC_PWY-5381,train,1,NA,23,23,exact,253,253,89d8a3f80b9622cb848af2168f022c0a014729e42890eee8fc66fd5f1b914528,89d8a3f80b9622cb848af2168f022c0a014729e42890eee8fc66fd5f1b914528
AC_PWY-5386,train,1,NA,11,11,exact,55,55,4e5a07528b45362324b22e8de4e41ea4bd78caca999e87a15ee5cf57d79fdd19,4e5a07528b45362324b22e8de4e41ea4bd78caca999e87a15ee5cf57d79fdd19
AC_PWY-5390,train,1,NA,43,30,hash_sampled,903,435,fbf3e659497a4534b13a2ebb95dd6b2cf894094d6491c1d345bb8dca520ef55f,bc19689f38f02733430ef2cf1f4a171c21dab1f7193c1a6eb764ce8da2610d7c
AC_PWY-5410,train,1,NA,23,23,exact,253,253,3f9a7c594f3d0358c79b1b565516365ddf6956df55221897140c6078eac82480,3f9a7c594f3d0358c79b1b565516365ddf6956df55221897140c6078eac82480
AC_PWY-5453,train,1,NA,11,11,exact,55,55,2427bea8d3ca81c47717493edd68e546ff11efc9b2184f1c59f542a0d53d5e28,2427bea8d3ca81c47717493edd68e546ff11efc9b2184f1c59f542a0d53d5e28
AC_PWY-5464,train,1,NA,102,30,hash_sampled,5151,435,78f6a86dc6aaa2b3ca52bc34ac5dc5344f7f230986e26149e2cb316c94f40fc3,6035d8929516b7d1717f3ca17c7aa668d7544dedc369eb489290568f67163721
AC_PWY-5484,train,1,NA,54,30,hash_sampled,1431,435,0e2e36401451fbbf059f87fc4a6a7253c625e7d67e4b7f87799e5b06205af16f,c3c5a567eaa541b3e431d1401a406e56b837dd172f89ecbcbccb8051763f1255
AC_PWY-5486,train,1,NA,5,5,exact,10,10,3878cfa0aae57b6bc623da2b17f3c2ca61244679070147b7c764d5edd4815c87,3878cfa0aae57b6bc623da2b17f3c2ca61244679070147b7c764d5edd4815c87
AC_PWY-5667,train,1,NA,28,28,exact,378,378,29c2484f29341605a2a8de6efe058c4509739828e3420904a9c9554f8a061a10,29c2484f29341605a2a8de6efe058c4509739828e3420904a9c9554f8a061a10
AC_PWY-5670,train,1,NA,9,9,exact,36,36,a7fd3883c651e3eea42b9f1b1aa2e447a9aa37f3d638d5c5607b15e53b44229d,a7fd3883c651e3eea42b9f1b1aa2e447a9aa37f3d638d5c5607b15e53b44229d
AC_PWY-5687,train,1,NA,21,21,exact,210,210,b4c967ea3dc58d0ddb4b6c4c29b87ea6332d1b947d7394fb1195734799d6d7da,b4c967ea3dc58d0ddb4b6c4c29b87ea6332d1b947d7394fb1195734799d6d7da
AC_PWY-5690,train,1,NA,35,30,hash_sampled,595,435,1607be8b301d97f978e9dd583817e5ad8b2083c03f5b97f8b5e88db4612f0464,b37317fee20cf2f2101e857a474eb4632e4bf40725764f016ce249242900b8ed
AC_PWY-5725,train,1,NA,9,9,exact,36,36,516c36526c4bcd6988800ead8dfc4a43633aa8c446f4db24e833a75edd3d5d9e,516c36526c4bcd6988800ead8dfc4a43633aa8c446f4db24e833a75edd3d5d9e
AC_PWY-5791,train,1,NA,8,8,exact,28,28,583d04754d5d305465a7ba4c6a044bc7cdd24bc63e9b9e68f26259d25e88f7c6,583d04754d5d305465a7ba4c6a044bc7cdd24bc63e9b9e68f26259d25e88f7c6
AC_PWY-5807,train,1,NA,6,6,exact,15,15,59233811a5c906162a3098ffb1f52126ac0e11be8970588aba34121ef0b566d1,59233811a5c906162a3098ffb1f52126ac0e11be8970588aba34121ef0b566d1
AC_PWY-581,train,1,NA,34,30,hash_sampled,561,435,0313c21765e06a990c8514aeaa0e64508316f62b8b1b37dc7ea25abac5ce63b4,a367216cebee4ddc5a1c604a42535f0f307fa79bc639609f7822fa66d19ac60a
AC_PWY-5859,train,1,NA,5,5,exact,10,10,f7f448ff3ed4b3e10cf19c388755038ace23190bc9052bca15319467dd776632,f7f448ff3ed4b3e10cf19c388755038ace23190bc9052bca15319467dd776632
AC_PWY-5864,train,1,NA,11,11,exact,55,55,b594d7dc3aa0cf6fbdd31ac10df88470033dd92a8b40820e37a756538128899f,b594d7dc3aa0cf6fbdd31ac10df88470033dd92a8b40820e37a756538128899f
AC_PWY-5886,train,1,NA,6,6,exact,15,15,ecdd7401c1eb55477430bf28741f1e3c42bd941ed1ae00a1ec5d0ca98832dc49,ecdd7401c1eb55477430bf28741f1e3c42bd941ed1ae00a1ec5d0ca98832dc49
AC_PWY-5918,train,1,NA,18,18,exact,153,153,4faa1a0853c94163d9fccdf9b7126f4f767d9a2fc47182c3f6a6d545ec842df3,4faa1a0853c94163d9fccdf9b7126f4f767d9a2fc47182c3f6a6d545ec842df3
AC_PWY-5934,train,1,NA,10,10,exact,45,45,8a658e4938b270e0454b05733a34eda0ba7df31105e8693a9ff0a397f36ec963,8a658e4938b270e0454b05733a34eda0ba7df31105e8693a9ff0a397f36ec963
AC_PWY-5947,train,1,NA,5,5,exact,10,10,2630335f158658e94341e4fd32075e52806dd72f2c93229009fb806a072c97d0,2630335f158658e94341e4fd32075e52806dd72f2c93229009fb806a072c97d0
AC_PWY-5957,train,1,NA,5,5,exact,10,10,5c28aa1a7bd5e9f36eb24b4986ec725a81a89458c06bd5225052e82af1274fd1,5c28aa1a7bd5e9f36eb24b4986ec725a81a89458c06bd5225052e82af1274fd1
AC_PWY-5963,train,1,NA,6,6,exact,15,15,744f8f440b9aa14ee89ea707aad6609292151c46d29f5441c6978f8bd2638b0a,744f8f440b9aa14ee89ea707aad6609292151c46d29f5441c6978f8bd2638b0a
AC_PWY-5971,train,1,NA,33,30,hash_sampled,528,435,354a7c63fdf8239f2c3b7e86253b2d8650800ec4a0e36ae79b43981892543ab7,a6285798b72b373c0d37855e5df091d97e52101677d94ed348fe15a0dbf3efc5
AC_PWY-5973,train,1,NA,20,20,exact,190,190,9cd30b6129f1000cd8e2f24b72fb739e52b28ca049dba989af40f2bc0a1ff3b0,9cd30b6129f1000cd8e2f24b72fb739e52b28ca049dba989af40f2bc0a1ff3b0
AC_PWY-5980,train,1,NA,27,27,exact,351,351,852d73cbc9e8c539143c4709d2453063c73e8b7d1c498ac98396c4a6a14b4945,852d73cbc9e8c539143c4709d2453063c73e8b7d1c498ac98396c4a6a14b4945
AC_PWY-5992,train,1,NA,28,28,exact,378,378,f8698066da8f4fee58334edf9f185fea2646741c4b335f96f2da76d8b905c497,f8698066da8f4fee58334edf9f185fea2646741c4b335f96f2da76d8b905c497
AC_PWY-6007,train,1,NA,10,10,exact,45,45,71dc1a51dc1e0b1ed812b6f0d9b12ff56c4ff334571217e8ae700feedffdfaff,71dc1a51dc1e0b1ed812b6f0d9b12ff56c4ff334571217e8ae700feedffdfaff
AC_PWY-601,train,1,NA,36,30,hash_sampled,630,435,cd20f4b33b6a1b6e075b554c6b8b474fb9c842216f920ea2453703d4d2a612cf,7c0ac1eb153d33e9ef60d722ae89ae76b3e9d123661850a49651f689d8b5cd03
AC_PWY-6115,train,1,NA,10,10,exact,45,45,7833164ae26c7fb4df84727b70cb2174617c11ded735c173d574db16b892530a,7833164ae26c7fb4df84727b70cb2174617c11ded735c173d574db16b892530a
AC_PWY-6117,train,1,NA,9,9,exact,36,36,c213f0ca4db815772fc0e7e7cd0bfb5f9766763a984249433e1a5d97223b16a5,c213f0ca4db815772fc0e7e7cd0bfb5f9766763a984249433e1a5d97223b16a5
AC_PWY-6118,train,1,NA,5,5,exact,10,10,c48120d9810a8e82a6f3d62262de83e724f62038ec82b72022081429e3a69632,c48120d9810a8e82a6f3d62262de83e724f62038ec82b72022081429e3a69632
AC_PWY-6121,train,1,NA,7,7,exact,21,21,a998a6bff7cec16acd814674eaa1c581023f895d281581103e842f9279a93576,a998a6bff7cec16acd814674eaa1c581023f895d281581103e842f9279a93576
AC_PWY-6124,train,1,NA,6,6,exact,15,15,8347ffa41db45d0f469f979c104e787ee0098941fe14fa5e82bfe5f29212bebb,8347ffa41db45d0f469f979c104e787ee0098941fe14fa5e82bfe5f29212bebb
AC_PWY-6147,train,1,NA,6,6,exact,15,15,ae6fb02402bc01380a4417b3f071f1d5f92263fe2f30c32dedf6d5b2cec5180f,ae6fb02402bc01380a4417b3f071f1d5f92263fe2f30c32dedf6d5b2cec5180f
AC_PWY-6163,train,1,NA,6,6,exact,15,15,8190cd505ab420818523bf5daf69bf8ac19325fe7125e23371ac423eae356922,8190cd505ab420818523bf5daf69bf8ac19325fe7125e23371ac423eae356922
AC_PWY-6199,train,1,NA,13,13,exact,78,78,3b92d1a34b99751e50cd543423ee0c260f236425f46560d3b5622d723ae18b4b,3b92d1a34b99751e50cd543423ee0c260f236425f46560d3b5622d723ae18b4b
AC_PWY-621,train,1,NA,28,28,exact,378,378,0666f8831fed315d1fe435228ce85f94ad2598d644edef8598e789cf05cf0964,0666f8831fed315d1fe435228ce85f94ad2598d644edef8598e789cf05cf0964
AC_PWY-63,train,1,NA,5,5,exact,10,10,47bfb951473ff6bea9bab6709a80815273e3c7de61863f2d17c5f40938bcf999,47bfb951473ff6bea9bab6709a80815273e3c7de61863f2d17c5f40938bcf999
AC_PWY-6303,train,1,NA,9,9,exact,36,36,6041b55c52303c1ac95b9bc435c130085ba6841c476646fccbbe7ffeb97bc9d5,6041b55c52303c1ac95b9bc435c130085ba6841c476646fccbbe7ffeb97bc9d5
AC_PWY-6317,train,1,NA,7,7,exact,21,21,3e9283662da55a3458993dff68f72933d685ffbb08873bfd233a235ad42ef05d,3e9283662da55a3458993dff68f72933d685ffbb08873bfd233a235ad42ef05d
AC_PWY-6351,train,1,NA,40,30,hash_sampled,780,435,7e818e6cd9d4a0bbc454fc1d265268adf7cbbdf374d9e3864e2313817861ddcf,a3b691aa4d45a03b1ce4a44a8b0d89b6f473cf9b50f8dd9be8083e8df3858f07
AC_PWY-6358,train,1,NA,10,10,exact,45,45,d4801cadaf75345ed48e287d52410cd0d5b799dd407f798827bfc8372fae1911,d4801cadaf75345ed48e287d52410cd0d5b799dd407f798827bfc8372fae1911
AC_PWY-6364,train,1,NA,5,5,exact,10,10,83753e69a394c8c336fea9f72f5060cc5ff3cbcafe6197c9c3296f8780392a2e,83753e69a394c8c336fea9f72f5060cc5ff3cbcafe6197c9c3296f8780392a2e
AC_PWY-6367,train,1,NA,10,10,exact,45,45,ad2eb9e5ea90bfce2a4e5ad06a6347455bc344938f4f29c0e7d86be6ee704802,ad2eb9e5ea90bfce2a4e5ad06a6347455bc344938f4f29c0e7d86be6ee704802
AC_PWY-6369,train,1,NA,10,10,exact,45,45,f6828b7f3218025b2eb5122e8a780ac66eba46561c1c5aef4a653a48b2ac6e64,f6828b7f3218025b2eb5122e8a780ac66eba46561c1c5aef4a653a48b2ac6e64
AC_PWY-6441,train,1,NA,5,5,exact,10,10,c4e953150e055a6d85e7680f929615b2d364139928656348ba52a69932dc3531,c4e953150e055a6d85e7680f929615b2d364139928656348ba52a69932dc3531
AC_PWY-6475,train,1,NA,5,5,exact,10,10,5ce40fb68289f0ad8a7120fb4a159be15f0aae771c81753b3e86086f92b8c630,5ce40fb68289f0ad8a7120fb4a159be15f0aae771c81753b3e86086f92b8c630
AC_PWY-6527,train,1,NA,8,8,exact,28,28,bfd3fd9aad12af5566949911f94564c2dd1148818b025d3808aace0e8b355718,bfd3fd9aad12af5566949911f94564c2dd1148818b025d3808aace0e8b355718
AC_PWY-6549,train,1,NA,27,27,exact,351,351,e1ae9387cddf88a09db48d40c16dcd2849e15037098a99b22f20ed8bec9e2e5c,e1ae9387cddf88a09db48d40c16dcd2849e15037098a99b22f20ed8bec9e2e5c
AC_PWY-6556,train,1,NA,10,10,exact,45,45,5027b3d29225d687249fc20b84c6dc11d5924182dd2ea815e3d3205d29c936a0,5027b3d29225d687249fc20b84c6dc11d5924182dd2ea815e3d3205d29c936a0
AC_PWY-6595,train,1,NA,19,19,exact,171,171,9f2b41a1948998989f07d13715e332c2abd29b70b5d71fe442d95f09761f74fe,9f2b41a1948998989f07d13715e332c2abd29b70b5d71fe442d95f09761f74fe
AC_PWY-6596,train,1,NA,21,21,exact,210,210,88b767576c20635b7502b2929aa218996992f00e904a76557bd43ddc95b82b7f,88b767576c20635b7502b2929aa218996992f00e904a76557bd43ddc95b82b7f
AC_PWY-6599,train,1,NA,5,5,exact,10,10,d38ef113c58ce8f968d497b166deb4bc84c3ccdc40b5cfb70dfe77efe3bbfe95,d38ef113c58ce8f968d497b166deb4bc84c3ccdc40b5cfb70dfe77efe3bbfe95
AC_PWY-6605,train,1,NA,9,9,exact,36,36,c657e316fed565bee6077ae20626030b9d1ba58c8d7c7f04005f1ba3e06b62c8,c657e316fed565bee6077ae20626030b9d1ba58c8d7c7f04005f1ba3e06b62c8
AC_PWY-6606,train,1,NA,17,17,exact,136,136,2d14d0641751615ed8afcb35895bb240ed2f1e6802d9801a6fe07801aaed4409,2d14d0641751615ed8afcb35895bb240ed2f1e6802d9801a6fe07801aaed4409
AC_PWY-6612,train,1,NA,15,15,exact,105,105,9d445b123b329a921db5a41574119e513d36a652c0f80d4f5ba1a0f284738b4d,9d445b123b329a921db5a41574119e513d36a652c0f80d4f5ba1a0f284738b4d
AC_PWY-6613,train,1,NA,5,5,exact,10,10,d500db182a311708b08779dc5cfb34c185e11e7db2648597d5a262775b710682,d500db182a311708b08779dc5cfb34c185e11e7db2648597d5a262775b710682
AC_PWY-6614,train,1,NA,9,9,exact,36,36,2b38e1e0e7b89b342a853ac0eb057edd0cb9a468627ff66574f13e8327607d35,2b38e1e0e7b89b342a853ac0eb057edd0cb9a468627ff66574f13e8327607d35
AC_PWY-6622,train,1,NA,6,6,exact,15,15,e7a232e0ec1ca09d6af0b54ab55502d204803a53b77e8925793ec4055c88d21c,e7a232e0ec1ca09d6af0b54ab55502d204803a53b77e8925793ec4055c88d21c
AC_PWY-6663,train,1,NA,8,8,exact,28,28,990fe7a5ff6d2e7fdfdcea461f1c3a8501cb86808a985a0e742db5d98526f7de,990fe7a5ff6d2e7fdfdcea461f1c3a8501cb86808a985a0e742db5d98526f7de
AC_PWY-6691,train,1,NA,17,17,exact,136,136,bb97b060f0cde4b1279e8474c5faad44d88d45d73e2ccdd2925376e2814af375,bb97b060f0cde4b1279e8474c5faad44d88d45d73e2ccdd2925376e2814af375
AC_PWY-6717,train,1,NA,25,25,exact,300,300,ff2ec2f2c761ab5c5b649fb04cc1d7a63f2fba9512fe9c04decbe24a09a10bbc,ff2ec2f2c761ab5c5b649fb04cc1d7a63f2fba9512fe9c04decbe24a09a10bbc
AC_PWY-6724,train,1,NA,8,8,exact,28,28,49e99142f0de1f5ad41614a5a028e946f0190d27508595fb6311637416288dd2,49e99142f0de1f5ad41614a5a028e946f0190d27508595fb6311637416288dd2
AC_PWY-6733,train,1,NA,40,30,hash_sampled,780,435,3f57dd3c58199cc291e6fdb95d5476fef786e4884be0bb401be21e3e7df9e27e,cadeeca19a99deb4efe930304f152e2a29756a52746295ee807746825c1c03ca
AC_PWY-6745,train,1,NA,6,6,exact,15,15,a0436c5b0038c2572a7e9d371649efce329dffd961a272fd5c7b39a2ca1cd2e2,a0436c5b0038c2572a7e9d371649efce329dffd961a272fd5c7b39a2ca1cd2e2
AC_PWY-6786,train,1,NA,16,16,exact,120,120,432aab1311b4d045acb979975d651f595793cd62db895cb814026520e97c2a25,432aab1311b4d045acb979975d651f595793cd62db895cb814026520e97c2a25
AC_PWY-6787,train,1,NA,35,30,hash_sampled,595,435,3a0c8c409b76e03d2e0cae80b5c7d6b5df1b063edae988dca20273d055c7b340,2859e9a714dcb54feb7494676ecbb2129b234c69d724ca676ff963a10df16bc7
AC_PWY-6792,train,1,NA,11,11,exact,55,55,8b7328fdd6de8d3d48e604922e3449a833c67f13a990e26fdf5fed8087e92481,8b7328fdd6de8d3d48e604922e3449a833c67f13a990e26fdf5fed8087e92481
AC_PWY-6803,train,1,NA,56,30,hash_sampled,1540,435,289c7c7619140fa2cd58e7eee0b64978f8c5ebe87e3375edf990459546aedb54,568f725d3cf1a2a67aaa65e5a054734e733d4634a8874f92dd0362f5db9ae6fa
AC_PWY-6842,train,1,NA,83,30,hash_sampled,3403,435,56c8f7863377579e48b73a1b5ac85c70714256dda1a98d2db3ff6edcc5a4aadc,57abaa573d10a798cd7e705f2a8e823cc8f2b0becea4064ae1cf669f646525d8
AC_PWY-6922,train,1,NA,8,8,exact,28,28,c5597dfa88dfa3b59e0dfdfce8f357a807b75dba12ff4b1c58331e1a22b3ad3a,c5597dfa88dfa3b59e0dfdfce8f357a807b75dba12ff4b1c58331e1a22b3ad3a
AC_PWY-6927,train,1,NA,13,13,exact,78,78,80275598d503801b8d83c200eb380cd9b7fe10c8e552736fd4f955c4be4bf2ba,80275598d503801b8d83c200eb380cd9b7fe10c8e552736fd4f955c4be4bf2ba
AC_PWY-695,train,1,NA,10,10,exact,45,45,2a5367805c14d6009b9ab2ed3c6eef01ed3e39fe812ec4a8975108b1372e545b,2a5367805c14d6009b9ab2ed3c6eef01ed3e39fe812ec4a8975108b1372e545b
AC_PWY-6952,train,1,NA,15,15,exact,105,105,1c234bf3826331048eed6cdf298f324fd64dce2e878656c953ee9d516cf37794,1c234bf3826331048eed6cdf298f324fd64dce2e878656c953ee9d516cf37794
AC_PWY-702,train,1,NA,11,11,exact,55,55,3cfb8a4407ea3964472f9de012685e1f1b5c39faf49ce64e13584ee8c67dd7e4,3cfb8a4407ea3964472f9de012685e1f1b5c39faf49ce64e13584ee8c67dd7e4
AC_PWY-7036,train,1,NA,24,24,exact,276,276,b0335e3ecfee877304d70d9450881d5e3a1194bed698fcad8174aaca00cefee1,b0335e3ecfee877304d70d9450881d5e3a1194bed698fcad8174aaca00cefee1
AC_PWY-7039,train,1,NA,27,27,exact,351,351,635b54c9dda3f9528eea1a6676ae41fdf1c79c377ec30f993e01023db771f5a2,635b54c9dda3f9528eea1a6676ae41fdf1c79c377ec30f993e01023db771f5a2
AC_PWY-7101,train,1,NA,5,5,exact,10,10,38fb99f4f3c0bfab54e304c5a9994dc27417b7f9ed25fb3d665631cb4ec2f661,38fb99f4f3c0bfab54e304c5a9994dc27417b7f9ed25fb3d665631cb4ec2f661
AC_PWY-7120,train,1,NA,5,5,exact,10,10,4ff2a77e67ac74051c4d7c3bcac6e3096383d222cc9aded5925fe156efc48f43,4ff2a77e67ac74051c4d7c3bcac6e3096383d222cc9aded5925fe156efc48f43
AC_PWY-7140,train,1,NA,13,13,exact,78,78,248108b3e070c752a8a4941a248565f1f3ab98c9129f18dda99d850dae8a24e7,248108b3e070c752a8a4941a248565f1f3ab98c9129f18dda99d850dae8a24e7
AC_PWY-7176,train,1,NA,12,12,exact,66,66,e09c2f6c04db25e5f2231bed846e276b6e1509c52e46fbf123b9a1269ecd5031,e09c2f6c04db25e5f2231bed846e276b6e1509c52e46fbf123b9a1269ecd5031
AC_PWY-7184,train,1,NA,6,6,exact,15,15,84424af9fbd33396c9201150519e77b015b63727ad5a65e48ef5bc824cc2ef4c,84424af9fbd33396c9201150519e77b015b63727ad5a65e48ef5bc824cc2ef4c
AC_PWY-7193,train,1,NA,15,15,exact,105,105,6afbcab159c704bad589be1fd51fac9198dc6c665893fa88e2f3bc0e0aa841ed,6afbcab159c704bad589be1fd51fac9198dc6c665893fa88e2f3bc0e0aa841ed
AC_PWY-7196,train,1,NA,29,29,exact,406,406,d4e4d1963f5da286a5ac35bb0927019e8761ee51bbcba27e39336ac4ead283da,d4e4d1963f5da286a5ac35bb0927019e8761ee51bbcba27e39336ac4ead283da
AC_PWY-7199,train,1,NA,28,28,exact,378,378,eb6bdff3d1d9d024c8da709aefe822169bb6a777bd7b79392b7b49b508963570,eb6bdff3d1d9d024c8da709aefe822169bb6a777bd7b79392b7b49b508963570
AC_PWY-7205,train,1,NA,5,5,exact,10,10,bb3e7f3714b282e463aabd95d180768d21f7713846ca933adc36b65e427672b2,bb3e7f3714b282e463aabd95d180768d21f7713846ca933adc36b65e427672b2
AC_PWY-7208,train,1,NA,16,16,exact,120,120,a72f57972495969e2b802276ea0e68da8ed68f46fa74583ebce3d38ba757e519,a72f57972495969e2b802276ea0e68da8ed68f46fa74583ebce3d38ba757e519
AC_PWY-7211,train,1,NA,22,22,exact,231,231,fbb130d19fafed2846e876d3d4b059535621768add2717adbb1787ac7c8aafac,fbb130d19fafed2846e876d3d4b059535621768add2717adbb1787ac7c8aafac
AC_PWY-7219,train,1,NA,15,15,exact,105,105,bba051c053b0d8ec72ebdfb061a7aac8660cf850b4740bc10e7fdcf0768b5270,bba051c053b0d8ec72ebdfb061a7aac8660cf850b4740bc10e7fdcf0768b5270
AC_PWY-724,train,1,NA,29,29,exact,406,406,c12bbb68cced0f9660f981b4a618bd117a419926b436b9185b3451be83a3bc1c,c12bbb68cced0f9660f981b4a618bd117a419926b436b9185b3451be83a3bc1c
AC_PWY-7298,train,1,NA,5,5,exact,10,10,aef3a35f4f1ac5f364ecfa05d5afd74372cbad2deb4267f3b621342e5128df1d,aef3a35f4f1ac5f364ecfa05d5afd74372cbad2deb4267f3b621342e5128df1d
AC_PWY-7345,train,1,NA,96,30,hash_sampled,4560,435,a011fa360b9148d64a0899af8f055e13c42f9930ff6c83f0648e5df8953587aa,02073a92e7964890b05a6c9b42471aa47fd62491c6819d025c0464dbb2d60349
AC_PWY-7346,train,1,NA,5,5,exact,10,10,cc84da9ddf74e8e72f0d5b64296f91ce90d193159c04250af4e92573e91ffd31,cc84da9ddf74e8e72f0d5b64296f91ce90d193159c04250af4e92573e91ffd31
AC_PWY-7356,train,1,NA,11,11,exact,55,55,fd6256e87aa3718d16c33b00711d8c8876757e5d87c97dba493e4a6fff1f6942,fd6256e87aa3718d16c33b00711d8c8876757e5d87c97dba493e4a6fff1f6942
AC_PWY-7388,train,1,NA,13,13,exact,78,78,609e8fdc2b8a0e40850d016fc547f4b2a23c58a873d83c9ea1a0cbd2fde87919,609e8fdc2b8a0e40850d016fc547f4b2a23c58a873d83c9ea1a0cbd2fde87919
AC_PWY-7398,train,1,NA,25,25,exact,300,300,b776b65009a13c21e13eeeb0aec98201f6c81a4090e1501838be4a777589a9f8,b776b65009a13c21e13eeeb0aec98201f6c81a4090e1501838be4a777589a9f8
AC_PWY-7417,train,1,NA,10,10,exact,45,45,f0bf6ce4f925f387758f0c4936e5c07a319d005ffff49000db42da3233da6121,f0bf6ce4f925f387758f0c4936e5c07a319d005ffff49000db42da3233da6121
AC_PWY-7450,train,1,NA,22,22,exact,231,231,81bb48af4f6693f3ab003fdb1d352bc8b69f16f9371baa77bf64d7a2bd467f19,81bb48af4f6693f3ab003fdb1d352bc8b69f16f9371baa77bf64d7a2bd467f19
AC_PWY-7546,train,1,NA,5,5,exact,10,10,ec957c1f2ab438f21830c34b13e055f6f357882e555ac3242ed571d0b33a8e38,ec957c1f2ab438f21830c34b13e055f6f357882e555ac3242ed571d0b33a8e38
AC_PWY-7560,train,1,NA,12,12,exact,66,66,f0fc9c20a47ed9295328b5d3911bf8cd2785473841f11fbae60375cad1f525aa,f0fc9c20a47ed9295328b5d3911bf8cd2785473841f11fbae60375cad1f525aa
AC_PWY-7851,train,1,NA,5,5,exact,10,10,10cd45dea05d10bce7efc529243eae1c655cacd5ee4977b063dfcafad317944f,10cd45dea05d10bce7efc529243eae1c655cacd5ee4977b063dfcafad317944f
AC_PWY-7859,train,1,NA,12,12,exact,66,66,bec321f9490ac2c5bb5ab19aba071511dea89b269e24b99dee0d49c6f615e78b,bec321f9490ac2c5bb5ab19aba071511dea89b269e24b99dee0d49c6f615e78b
AC_PWY-7909,train,1,NA,6,6,exact,15,15,bb2723e22de0f112aa9a193d7777a5aa57dc6f243615426678c4b2b6145d62e8,bb2723e22de0f112aa9a193d7777a5aa57dc6f243615426678c4b2b6145d62e8
AC_PWY-7980,train,1,NA,13,13,exact,78,78,73c37505d55337cc53ccde50c0b3b7ad7a57037c7d294cc77f981b7345255763,73c37505d55337cc53ccde50c0b3b7ad7a57037c7d294cc77f981b7345255763
AC_PWY-7995,train,1,NA,6,6,exact,15,15,32a5f7e1aae624e9f290feffa1c24a2398c7edba2c7e738dab075859b443d6e7,32a5f7e1aae624e9f290feffa1c24a2398c7edba2c7e738dab075859b443d6e7
AC_PWY-801,train,1,NA,8,8,exact,28,28,f271794240b3ffedc514c0837befac247969129fe83a22cdb80817779198e1f6,f271794240b3ffedc514c0837befac247969129fe83a22cdb80817779198e1f6
AC_PWY-8011,train,1,NA,7,7,exact,21,21,edd8495aa2e0797bbf22a7929ec50a7801700b40e1cbf654594894fe66c7dd56,edd8495aa2e0797bbf22a7929ec50a7801700b40e1cbf654594894fe66c7dd56
AC_PWY-8024,train,1,NA,11,11,exact,55,55,089a10fe0e5ff12c3d7c7e2a2b983e0dc26cbabe02c9f2de4c5453d6dedb69ac,089a10fe0e5ff12c3d7c7e2a2b983e0dc26cbabe02c9f2de4c5453d6dedb69ac
AC_PWY-8142,train,1,NA,7,7,exact,21,21,117ef59875c631f432a5130b9277899aa5a936f4dd7632370d97dc1957ee9f47,117ef59875c631f432a5130b9277899aa5a936f4dd7632370d97dc1957ee9f47
AC_PWY-8157,train,1,NA,26,26,exact,325,325,76ee289aede1d788b4371f8cc873c7ac98f7773c4c7b89ae08247296f15e7c58,76ee289aede1d788b4371f8cc873c7ac98f7773c4c7b89ae08247296f15e7c58
AC_PWY-8270,train,1,NA,14,14,exact,91,91,4a3e6d30a7bef247078424f3cd8ad845da89b5a1610190d96e3a1eed23cc19c4,4a3e6d30a7bef247078424f3cd8ad845da89b5a1610190d96e3a1eed23cc19c4
AC_PWY-8279,train,1,NA,32,30,hash_sampled,496,435,0c1a5fc00d9d6fe245e349e822122e7c594f316fede77f1b2f471970d69f9e0f,35d1a4e0c76d8de9481d93af9d0d2549e9e20fde54fd4ab4444e1ad21477d3c0
AC_PWY-8321,train,1,NA,22,22,exact,231,231,c4069e61cb2c05566ea6a5424398bd747888986c67e88e80d4f7a0b1ba886bf4,c4069e61cb2c05566ea6a5424398bd747888986c67e88e80d4f7a0b1ba886bf4
AC_PWY-8395,train,1,NA,7,7,exact,21,21,6fed881230c4dd8d216c2d40d64acd945f2d8c98c08adeec090abf1e617ff903,6fed881230c4dd8d216c2d40d64acd945f2d8c98c08adeec090abf1e617ff903
